Hugo_Symbol,Hugo_Symbol,0
THADA,SMAD2,0.07361669545831209
SMARCD1,PRR16,0.07361435476922609
PRR16,SMARCD1,0.07361435476922609
AHNAK,GPR32,0.07359612874566111
GPR32,AHNAK,0.07359612874566111
EGFR,PIK3R1,0.07357083433866075
PIK3R1,EGFR,0.07357083433866075
MUC16,ARID1B,0.07351740199091565
ARID1B,MUC16,0.07351740199091565
THADA,AHNAK2,0.07329050831708708
AHNAK2,THADA,0.07329050831708708
SIK1,NR2F1,0.07315479228324087
NR2F1,SIK1,0.07315479228324087
BIRC6,APC,0.07302801466718652
APC,BIRC6,0.07302801466718652
MAP3K13,SMARCB1,0.07301455837559619
SMARCB1,MAP3K13,0.07301455837559619
SETD1A,UBR5,0.07301089342766842
UBR5,SETD1A,0.07301089342766842
RUNX1,CASP8,0.07300939425385736
CASP8,RUNX1,0.07300939425385736
CDKN2A,PTPN22,0.07299778469456424
PTPN22,CDKN2A,0.07299778469456424
AKAP9,FOXO1,0.07294050967628934
FOXO1,AKAP9,0.07294050967628934
CASP8,AKAP9,0.07294050967628919
AKAP9,CASP8,0.07294050967628919
ERBB4,USP9X,0.07291170593585257
USP9X,ERBB4,0.07291170593585257
SETD1A,ATR,0.07285665344962156
ATR,SETD1A,0.07285665344962156
RASGEF1B,KDM6A,0.07277448255700693
KDM6A,RASGEF1B,0.07277448255700693
CTCF,EGFR,0.07265132387237815
EGFR,CTCF,0.07265132387237815
SBNO1,FOXO1,0.07263972415405756
FOXO1,SBNO1,0.07263972415405756
MUC16,FBXW7,0.07237736475247637
FBXW7,MUC16,0.07237736475247637
MLL2,PALLD,0.07234461623675088
PALLD,MLL2,0.07234461623675088
COL12A1,UTRN,0.07219254783868474
UTRN,COL12A1,0.07219254783868474
CTNNA3,APC,0.07218883888978747
APC,CTNNA3,0.07218883888978747
GH1,HRAS,0.07215293993922493
HRAS,GH1,0.07215293993922493
DNAH11,CLRN2,0.07212312739617673
CLRN2,DNAH11,0.07212312739617673
PRPS2,CDKN2A,0.07212209969294647
CDKN2A,PRPS2,0.07212209969294647
SGCD,MTAP,0.0720759133826524
MTAP,SGCD,0.0720759133826524
ARID5B,BCAS3,0.07200256172662584
BCAS3,ARID5B,0.07200256172662584
GPR124,AHNAK,0.07194325432595931
AHNAK,GPR124,0.07194325432595931
LIFR,RASGEF1B,0.07193398835384365
RASGEF1B,LIFR,0.07193398835384365
FLT3,APC,0.0718399691436999
APC,FLT3,0.0718399691436999
STK11,NCOA3,0.07181343575382708
